Rent,Beds,Baths,Area_in_sqft,log_area,property_rank_in_location,area_deviation_from_location,location_type_premium,furnishing_type_premium,bath_bed_ratio,area_per_bedroom,type_room_premium,Location,Type,Furnishing
164999,3,4,3800,8.24301946898925,0.841148673209742,0.3574914684961602,1.7487047064323402,0.9962982747044148,1.0,950.0,1.73912046358283,Khalifa City,Villa,Unfurnished
28000,0,1,750,6.621405651764134,0.1361323155216285,-0.5274563326954111,0.3943848198900072,0.9962982747044148,1.0,750.0,0.7630233435089949,Khalifa City,Apartment,Unfurnished
85000,2,3,1549,7.346010209913293,0.7232323232323232,-0.2295415060325856,0.5425077360212841,0.9962982747044148,1.0,516.3333333333334,0.7630233435089949,Al Muroor,Apartment,Unfurnished
120000,2,3,1300,7.170888478512505,0.7585877862595419,-0.0706583476096204,0.8446181966312187,0.9962982747044148,1.0,433.3333333333333,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
135000,3,4,1692,7.434257382133136,0.8365594329334788,0.5364970623572607,0.8446181966312187,0.9962982747044148,1.0,423.0,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
60000,1,2,994,6.902742737158593,0.1273173391494002,-0.5446112951858082,0.8446181966312187,0.9962982747044148,1.0,497.0,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
55000,1,2,829,6.721425700790643,0.0660951327433628,-0.9036464751392242,1.0128873490635075,0.9962982747044148,1.0,414.5,0.7630233435089949,Al Raha Beach,Apartment,Unfurnished
72000,1,2,1000,6.90875477931522,0.1888827433628318,-0.7264370878868187,1.0128873490635075,0.9962982747044148,1.0,500.0,0.7630233435089949,Al Raha Beach,Apartment,Unfurnished
82000,2,2,970,6.878326468291325,0.4651162790697674,-0.2598912558560814,0.8355456874178758,0.9962982747044148,0.6666666666666666,323.3333333333333,0.7630233435089949,Al Hosn,Apartment,Unfurnished
230000,4,6,5200,8.556606193773073,0.6818181818181818,0.4170475262005515,2.939691702566747,0.9962982747044148,1.2,1040.0,1.73912046358283,Al Bateen,Villa,Unfurnished
200000,5,6,3800,8.24301946898925,0.8665338645418327,0.7707886310892673,2.0322730659358546,0.9962982747044148,1.0,633.3333333333334,1.73912046358283,Al Nahyan,Villa,Unfurnished
235000,4,5,3014,8.011355109161286,0.9763246899661782,0.6736686887619183,0.8803427291204609,0.9962982747044148,1.0,602.8,0.7630233435089949,Al Khalidiyah,Apartment,Unfurnished
300000,3,5,2463,7.80954132465341,0.3947368421052631,-0.3701601315701286,2.7076788520823736,0.9962982747044148,1.25,615.75,1.638368156401277,Al Jubail Island,Townhouse,Unfurnished
72500,1,2,1346,7.205635176410364,0.2767175572519084,0.0005894811109829,0.8446181966312187,0.9962982747044148,1.0,673.0,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
80000,3,3,2000,7.601402334583733,0.6808080808080809,0.0696393343072336,0.5425077360212841,0.9962982747044148,0.75,500.0,0.7630233435089949,Al Muroor,Apartment,Unfurnished
65000,2,3,1500,7.313886831633462,0.0811638591117917,-0.3793506503977019,1.013489831002807,0.9962982747044148,1.0,500.0,0.7630233435089949,Corniche Area,Apartment,Unfurnished
110000,3,4,1750,7.467942332285852,0.8272727272727273,-0.0962037035751495,0.5425077360212841,0.9962982747044148,1.0,437.5,0.7630233435089949,Al Muroor,Apartment,Unfurnished
165000,6,9,10000,9.210440366976515,0.8568646543330087,1.919424875296168,1.3332583646764185,0.9962982747044148,1.2857142857142858,1428.571428571429,1.73912046358283,Mohammed Bin Zayed City,Villa,Unfurnished
45000,2,2,670,6.508769136971682,0.0338218714768883,-1.1175156142800209,0.8803427291204609,0.9962982747044148,0.6666666666666666,223.33333333333337,0.7630233435089949,Al Khalidiyah,Apartment,Unfurnished
115000,2,2,1240,7.123672785204607,0.2879746835443038,-0.8014432811116917,1.2711613404964932,1.0480048785486198,0.6666666666666666,413.3333333333333,0.7630233435089949,Corniche Road,Apartment,Furnished
40000,2,2,1545,7.343426229147367,0.3063885267275097,-0.6018121997656766,0.3399731209065741,0.9962982747044148,0.6666666666666666,515.0,0.7630233435089949,Madinat Al Riyadh,Apartment,Unfurnished
32000,0,1,675,6.516193076042964,0.1034566699123661,-0.7904662530518192,0.4215707343675354,0.9962982747044148,1.0,675.0,0.7630233435089949,Mohammed Bin Zayed City,Apartment,Unfurnished
34000,1,1,1200,7.0909098220799835,0.0702127659574468,-0.805787089380149,0.4779290859653244,0.9962982747044148,0.5,600.0,0.7630233435089949,Al Rahba,Apartment,Unfurnished
47000,2,3,2700,7.901377353792616,0.18,-0.1481833628799636,0.5754658386929268,0.9962982747044148,1.0,900.0,0.7630233435089949,Baniyas,Apartment,Unfurnished
70000,2,3,1200,7.0909098220799835,0.2460468920392584,-0.2255449317848452,0.8446181966312187,0.9962982747044148,1.0,400.0,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
160000,5,6,2500,7.824445930877619,0.8230282375851996,-0.2601122252518109,1.3332583646764185,0.9962982747044148,1.0,416.6666666666667,1.73912046358283,Mohammed Bin Zayed City,Villa,Unfurnished
72000,1,2,679,6.522092798170152,0.2714013086150491,-1.0325040353377664,0.8446181966312187,0.9962982747044148,1.0,339.5,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
89999,2,4,1529,7.333023014386481,0.5258996728462377,0.2840319301516443,0.8446181966312187,0.9962982747044148,1.3333333333333333,509.6666666666667,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
135000,4,6,9000,9.105090961257083,0.6837877312560857,1.628819928556437,1.3332583646764185,0.9962982747044148,1.2,1800.0,1.73912046358283,Mohammed Bin Zayed City,Villa,Unfurnished
75000,1,1,525,6.26530121273771,0.6454183266932271,-0.7422750583713638,0.5737426331567855,1.0480048785486198,0.5,262.5,0.7630233435089949,Al Nahyan,Apartment,Furnished
36000,0,1,1200,7.0909098220799835,0.1494644595910418,-0.6378986560134606,0.4215707343675354,0.9962982747044148,1.0,1200.0,0.7630233435089949,Mohammed Bin Zayed City,Apartment,Unfurnished
49000,1,2,701,6.553933404025811,0.3831775700934579,-0.5080592126969539,0.4205080945744728,0.9962982747044148,1.0,350.5,0.7630233435089949,Al Ghadeer,Apartment,Unfurnished
125000,2,3,2217,7.704361167910313,0.5882190265486725,0.5347548670031085,1.0128873490635075,0.9962982747044148,1.0,739.0,0.7630233435089949,Al Raha Beach,Apartment,Unfurnished
56999,0,1,489,6.194405391104672,0.0216468590831918,-0.9338156566483222,0.9394332373565368,0.9962982747044148,1.0,489.0,0.7630233435089949,Yas Island,Apartment,Unfurnished
40000,2,2,1502,7.315218389752975,0.2103610675039246,-0.5247364137012759,0.4866207113209237,0.9962982747044148,0.6666666666666666,500.6666666666667,0.7630233435089949,Al Shamkha,Apartment,Unfurnished
130000,4,4,5000,8.517393171418904,0.7727272727272727,0.6082275159062355,1.6916218882897265,0.9962982747044148,0.8,1000.0,1.73912046358283,Madinat Zayed,Villa,Unfurnished
110000,3,4,2180,7.687538766201629,0.5789177001127396,0.0363616457853922,0.8803427291204609,0.9962982747044148,1.0,545.0,0.7630233435089949,Al Khalidiyah,Apartment,Unfurnished
100000,2,3,1398,7.243512974665482,0.6079607415485279,0.0811305048820998,0.8446181966312187,1.0480048785486198,1.0,466.0,0.7630233435089949,Al Reem Island,Apartment,Furnished
36000,1,1,1199,7.090076835776092,0.1494644595910418,-0.6381892609602003,0.4215707343675354,0.9962982747044148,0.5,599.5,0.7630233435089949,Mohammed Bin Zayed City,Apartment,Unfurnished
225000,4,5,2443,7.801391320291485,0.9369469026548672,0.7689614255940069,1.0128873490635075,0.9962982747044148,1.0,488.6,0.7630233435089949,Al Raha Beach,Apartment,Unfurnished
170000,6,9,6000,8.699681400989514,0.8807205452775073,0.7570050883372459,1.3332583646764185,0.9962982747044148,1.2857142857142858,857.1428571428571,1.73912046358283,Mohammed Bin Zayed City,Villa,Unfurnished
115000,2,3,1915,7.557994958530806,0.5414823008849557,0.221788580744474,1.0128873490635075,0.9962982747044148,1.0,638.3333333333334,0.7630233435089949,Al Raha Beach,Apartment,Unfurnished
79900,1,2,980,6.8885724595653635,0.245575221238938,-0.747163332009907,1.0128873490635075,0.9962982747044148,1.0,490.0,0.7630233435089949,Al Raha Beach,Apartment,Unfurnished
50000,2,2,1300,7.170888478512505,0.1812749003984063,-0.3842218188806801,0.5737426331567855,0.9962982747044148,0.6666666666666666,433.3333333333333,0.7630233435089949,Al Nahyan,Apartment,Unfurnished
180000,5,5,7000,8.853808274977197,0.5357142857142857,0.1594500389531931,2.012595430364245,0.9962982747044148,0.8333333333333334,1166.6666666666667,1.73912046358283,Al Manhal,Villa,Unfurnished
35999,1,1,1020,6.928537818164665,0.203030303030303,-0.6571195069172752,0.3807924137722772,0.9962982747044148,0.5,510.0,0.7630233435089949,Shakhbout City,Apartment,Unfurnished
72000,1,2,901,6.804614520062624,0.2714013086150491,-0.6886558184687673,0.8446181966312187,0.9962982747044148,1.0,450.5,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
150000,6,6,2545,7.842278779117352,0.7604673807205453,-0.247035002648523,1.3332583646764185,0.9962982747044148,0.8571428571428571,363.57142857142856,1.73912046358283,Mohammed Bin Zayed City,Villa,Unfurnished
135000,2,2,1446,7.277247726631484,0.3764855687606112,-0.302498126486813,0.9394332373565368,0.9962982747044148,0.6666666666666666,482.0,0.7630233435089949,Yas Island,Apartment,Unfurnished
155000,3,3,1732,7.457609289715606,0.7256637168141593,0.0321434470182155,1.0128873490635075,0.9962982747044148,0.75,433.0,0.7630233435089949,Al Raha Beach,Apartment,Unfurnished
42000,2,2,1502,7.315218389752975,0.2346938775510204,-0.5247364137012759,0.4866207113209237,0.9962982747044148,0.6666666666666666,500.6666666666667,0.7630233435089949,Al Shamkha,Apartment,Unfurnished
75000,3,4,3874,8.262300941787448,0.5212765957446809,-0.1278935001745433,0.4779290859653244,0.9962982747044148,1.0,968.5,0.7630233435089949,Al Rahba,Apartment,Unfurnished
60000,1,2,900,6.803505257608338,0.1273173391494002,-0.6902046843105195,0.8446181966312187,0.9962982747044148,1.0,450.0,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
156000,3,4,2108,7.653969180478774,0.5234493192133132,0.0311587009237568,1.2926233664882631,0.9962982747044148,1.0,527.0,0.7630233435089949,Saadiyat Island,Apartment,Unfurnished
32000,0,1,987,6.895682697747868,0.2513631406761177,-0.4586915363405252,0.3943848198900072,0.9962982747044148,1.0,987.0,0.7630233435089949,Khalifa City,Apartment,Unfurnished
85000,2,3,1500,7.313886831633462,0.5459558823529411,0.0433016872634839,0.7480380799927275,0.9962982747044148,1.0,500.0,0.7630233435089949,Danet Abu Dhabi,Apartment,Unfurnished
74999,3,3,2350,7.762596048540069,0.5774647887323944,1.5606629948963686,0.6315300405515805,1.0480048785486198,0.75,587.5,0.7630233435089949,Electra Street,Apartment,Furnished
200000,4,8,3250,8.086717920303906,0.9696019629225736,2.9496300438072627,2.2858582952017588,0.9962982747044148,1.6,650.0,1.7614444016206694,Al Reem Island,Penthouse,Unfurnished
74999,1,1,870,6.769641976852503,0.2988004362050163,-0.736670659563087,0.8446181966312187,0.9962982747044148,0.5,435.0,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
95000,2,3,1217,7.1049654482698426,0.3805309734513274,-0.50155733915131,1.0128873490635075,0.9962982747044148,1.0,405.6666666666667,0.7630233435089949,Al Raha Beach,Apartment,Unfurnished
85000,3,4,2500,7.824445930877619,0.8192771084337349,0.7632962509601716,0.4950440140458385,0.9962982747044148,1.0,625.0,0.7630233435089949,Al Wahdah,Apartment,Unfurnished
28000,0,1,550,6.311734809152915,0.1361323155216285,-0.5854856967079732,0.3943848198900072,0.9962982747044148,1.0,550.0,0.7630233435089949,Khalifa City,Apartment,Unfurnished
155000,6,7,5000,8.517393171418904,0.7925998052580331,0.4664001415975153,1.3332583646764185,0.9962982747044148,1.0,714.2857142857143,1.73912046358283,Mohammed Bin Zayed City,Villa,Unfurnished
58000,1,2,904,6.807934943699926,0.0917393675027262,-0.6840092209435106,0.8446181966312187,0.9962982747044148,1.0,452.0,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
38000,1,1,1200,7.0909098220799835,0.1648003894839338,-0.6378986560134606,0.4215707343675354,0.9962982747044148,0.5,600.0,0.7630233435089949,Mohammed Bin Zayed City,Apartment,Unfurnished
60000,1,2,813,6.70196036600254,0.1202986725663716,-0.9202274704376948,1.0128873490635075,0.9962982747044148,1.0,406.5,0.7630233435089949,Al Raha Beach,Apartment,Unfurnished
195000,6,8,6000,8.699681400989514,0.9000363504180298,0.995814472634343,1.7487047064323402,0.9962982747044148,1.1428571428571428,857.1428571428571,1.73912046358283,Khalifa City,Villa,Unfurnished
42000,2,2,1350,7.208600337960199,0.1127659574468085,-0.7677601490731779,0.4779290859653244,0.9962982747044148,0.6666666666666666,450.0,0.7630233435089949,Al Rahba,Apartment,Unfurnished
140000,2,3,1500,7.313886831633462,0.3947368421052631,-0.2668751937504269,1.6359048424926326,0.9962982747044148,1.0,500.0,1.638368156401277,Yas Island,Townhouse,Unfurnished
180000,6,7,8500,9.04793908261736,0.8771355870592512,1.7211815227913687,1.7487047064323402,0.9962982747044148,1.0,1214.2857142857142,1.73912046358283,Khalifa City,Villa,Unfurnished
160000,6,7,4288,8.36380888451688,0.8230282375851996,0.2594894195188272,1.3332583646764185,0.9962982747044148,1.0,612.5714285714286,1.73912046358283,Mohammed Bin Zayed City,Villa,Unfurnished
63000,2,2,1400,7.244941546337007,0.6070519810977826,-0.3388608996545845,0.3943848198900072,0.9962982747044148,0.6666666666666666,466.6666666666667,0.7630233435089949,Khalifa City,Apartment,Unfurnished
93000,2,4,1250,7.1316985104669115,0.556979280261723,-0.1481016396972328,0.8446181966312187,0.9962982747044148,1.3333333333333333,416.6666666666667,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
190000,4,6,6580,8.791941988456118,0.8933115230825155,1.164099628270773,1.7487047064323402,0.9962982747044148,1.2,1316.0,1.73912046358283,Khalifa City,Villa,Unfurnished
115000,2,3,1518,7.325807502595773,0.554364471669219,-0.3549202639902231,1.013489831002807,0.9962982747044148,1.0,506.0,0.7630233435089949,Corniche Area,Apartment,Unfurnished
95000,2,3,1300,7.170888478512505,0.5798800436205016,-0.0706583476096204,0.8446181966312187,1.0480048785486198,1.0,433.3333333333333,0.7630233435089949,Al Reem Island,Apartment,Furnished
65000,1,1,689,6.536691597591305,0.115874363327674,-0.8018788687357812,0.9394332373565368,0.9962982747044148,0.5,344.5,0.7630233435089949,Yas Island,Apartment,Unfurnished
85000,3,4,2100,7.650168700845001,0.1191983122362869,0.1146485666393569,1.2711613404964932,0.9962982747044148,1.0,525.0,0.7630233435089949,Corniche Road,Apartment,Unfurnished
78000,2,3,1710,7.444833273892193,0.3638222464558342,0.5643766475088011,0.8446181966312187,0.9962982747044148,1.0,570.0,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
59999,2,2,1350,7.208600337960199,0.3333333333333333,-0.1855585883323933,0.6315300405515805,0.9962982747044148,0.6666666666666666,450.0,0.7630233435089949,Electra Street,Apartment,Unfurnished
65000,1,1,685,6.530877627725885,0.1894765539803707,-1.0232108402872528,0.8446181966312187,1.0480048785486198,0.5,342.5,0.7630233435089949,Al Reem Island,Apartment,Furnished
217000,3,4,2280,7.732369222284388,0.9642857142857144,-0.2563770823718145,1.4403806706360671,0.9962982747044148,1.0,570.0,1.73912046358283,Eastern Road,Villa,Unfurnished
73000,0,1,545,6.302618975744905,0.1451612903225806,-0.8968733560328107,0.9394332373565368,1.0480048785486198,1.0,545.0,0.7630233435089949,Yas Island,Apartment,Furnished
220000,4,5,3199,8.070906088787819,0.9723788049605412,0.8150377570480781,0.8803427291204609,0.9962982747044148,1.0,639.8,0.7630233435089949,Al Khalidiyah,Apartment,Unfurnished
55000,1,2,630,6.447305862541213,0.1223224351747463,-1.148081899314866,0.8803427291204609,0.9962982747044148,1.0,315.0,0.7630233435089949,Al Khalidiyah,Apartment,Unfurnished
95000,2,4,1500,7.313886831633462,0.3307810107197549,-0.3793506503977019,1.013489831002807,0.9962982747044148,1.3333333333333333,500.0,0.7630233435089949,Corniche Area,Apartment,Unfurnished
85000,3,4,1700,7.438971592395862,0.4165727170236753,-0.3304337746327522,0.8803427291204609,0.9962982747044148,1.0,425.0,0.7630233435089949,Al Khalidiyah,Apartment,Unfurnished
39000,1,1,900,6.803505257608338,0.0878787878787878,-0.6600700323752524,0.5425077360212841,0.9962982747044148,0.5,450.0,0.7630233435089949,Al Muroor,Apartment,Unfurnished
54999,2,2,1980,7.591357046698551,0.3405550146056475,-0.4112267975564708,1.3332583646764185,0.9962982747044148,0.6666666666666666,660.0,1.73912046358283,Mohammed Bin Zayed City,Villa,Unfurnished
159999,3,4,2254,7.720905251936779,0.9198473282442748,1.406959665422024,0.8446181966312187,0.9962982747044148,1.0,563.5,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
55000,2,2,1000,6.90875477931522,0.5963855421686747,-0.6105310670954198,0.4950440140458385,0.9962982747044148,0.6666666666666666,333.3333333333333,0.7630233435089949,Al Wahdah,Apartment,Unfurnished
250000,4,6,3829,8.250620082174692,0.9623059866962306,2.7756249431234252,0.7910142733254536,0.9962982747044148,1.2,765.8,0.7630233435089949,Tourist Club Area (Tca),Apartment,Unfurnished
120000,5,6,4000,8.294299608857235,0.7406397673573246,0.4155208325087223,1.7487047064323402,0.9962982747044148,1.0,666.6666666666666,1.73912046358283,Khalifa City,Villa,Unfurnished
46000,2,2,1500,7.313886831633462,0.4426336375488918,-0.6105038750312769,0.3399731209065741,0.9962982747044148,0.6666666666666666,500.0,0.7630233435089949,Madinat Al Riyadh,Apartment,Unfurnished
34000,1,2,1125,7.026426808699636,0.0702127659574468,-0.8248005595336346,0.4779290859653244,0.9962982747044148,1.0,562.5,0.7630233435089949,Al Rahba,Apartment,Unfurnished
27000,0,1,450,6.111467339502679,0.0430866601752677,-0.8558523660682585,0.4215707343675354,0.9962982747044148,1.0,450.0,0.7630233435089949,Mohammed Bin Zayed City,Apartment,Unfurnished
32000,0,1,480,6.175867270105761,0.014018691588785,-1.0686525682400865,0.4205080945744728,0.9962982747044148,1.0,480.0,0.7630233435089949,Al Ghadeer,Apartment,Unfurnished
76000,2,3,1600,7.378383712996715,0.6635687732342007,0.3683651169970463,0.654492033806893,0.9962982747044148,1.0,533.3333333333334,0.7630233435089949,Rawdhat Abu Dhabi,Apartment,Unfurnished
95000,3,3,3210,8.074337694089515,0.7777777777777778,0.8723196376579684,0.7373707519521231,0.9962982747044148,0.75,802.5,1.7614444016206694,Al Muroor,Penthouse,Unfurnished
105000,2,4,2000,7.601402334583733,0.7297794117647058,1.0708761887176423,0.7480380799927275,0.9962982747044148,1.3333333333333333,666.6666666666666,0.7630233435089949,Danet Abu Dhabi,Apartment,Unfurnished
140000,4,6,4000,8.294299608857235,0.7749909123954926,0.4155208325087223,1.7487047064323402,0.9962982747044148,1.2,800.0,1.73912046358283,Khalifa City,Villa,Unfurnished
175000,8,10,4000,8.294299608857235,0.8618684114867321,0.4155208325087223,1.7487047064323402,0.9962982747044148,1.1111111111111112,444.44444444444446,1.73912046358283,Khalifa City,Villa,Unfurnished
37000,1,1,1080,6.985641817639208,0.3284260268993093,-0.4317078820746838,0.3943848198900072,0.9962982747044148,0.5,540.0,0.7630233435089949,Khalifa City,Apartment,Unfurnished
25000,0,1,650,6.478509642208569,0.0587059251181388,-0.5564710147016922,0.3943848198900072,0.9962982747044148,1.0,650.0,0.7630233435089949,Khalifa City,Apartment,Unfurnished
189999,4,4,4335,8.374707543119483,0.9024802705749718,1.683120252037687,1.8173839994524188,0.9962982747044148,0.8,867.0,1.73912046358283,Al Khalidiyah,Villa,Unfurnished
80000,1,2,756,6.6293632534374485,0.4118047982551799,-0.9132413655228432,0.8446181966312187,0.9962982747044148,1.0,378.0,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
65000,3,3,1450,7.280008252884188,0.4741935483870967,-0.175472599935187,0.5685722497805438,0.9962982747044148,0.75,362.5,0.7630233435089949,Al Falah Street,Apartment,Unfurnished
60000,1,1,693,6.542471960506805,0.0649405772495755,-0.7992401329775303,0.9394332373565368,0.9962982747044148,0.5,346.5,0.7630233435089949,Yas Island,Apartment,Unfurnished
140000,4,5,3767,8.234299635696253,0.7749909123954926,0.3479166234340875,1.7487047064323402,0.9962982747044148,1.0,753.4,1.73912046358283,Khalifa City,Villa,Unfurnished
78000,3,3,2000,7.601402334583733,0.3235625704622322,-0.1011866368714119,0.8803427291204609,0.9962982747044148,0.75,500.0,0.7630233435089949,Al Khalidiyah,Apartment,Unfurnished
100000,3,3,2424,7.793586803371584,0.6530612244897959,-0.3267852582666967,1.0863310331637803,0.9962982747044148,0.75,606.0,1.73912046358283,Al Samha,Villa,Unfurnished
60000,2,3,1300,7.170888478512505,0.4322709163346613,-0.3842218188806801,0.5737426331567855,0.9962982747044148,1.0,433.3333333333333,0.7630233435089949,Al Nahyan,Apartment,Unfurnished
80000,2,3,1280,7.155396301896734,0.4118047982551799,-0.1016356644446653,0.8446181966312187,0.9962982747044148,1.0,426.6666666666667,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
160000,4,4,5437,8.601166625192416,0.8304252998909487,0.8324618129389808,1.7487047064323402,0.9962982747044148,0.8,1087.4,1.73912046358283,Khalifa City,Villa,Unfurnished
30000,1,1,1200,7.0909098220799835,0.0489361702127659,-0.805787089380149,0.4779290859653244,0.9962982747044148,0.5,600.0,0.7630233435089949,Al Rahba,Apartment,Unfurnished
110000,2,2,1281,7.156176637480615,0.6932933478735005,-0.1000867986029131,0.8446181966312187,0.9962982747044148,0.6666666666666666,427.0,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
50000,2,2,1400,7.244941546337007,0.3191333982473223,-0.5797776666655146,0.4215707343675354,0.9962982747044148,0.6666666666666666,466.6666666666667,0.7630233435089949,Mohammed Bin Zayed City,Apartment,Unfurnished
150000,4,6,3150,8.055475141757274,0.7762119503945885,0.7775940578803926,0.8803427291204609,0.9962982747044148,1.2,630.0,0.7630233435089949,Al Khalidiyah,Apartment,Unfurnished
90000,4,5,4521,8.416709652837914,0.6151515151515151,0.2571877099071603,0.5802194590117636,0.9962982747044148,1.0,904.2,0.7630233435089949,Al Bahia,Apartment,Unfurnished
125000,3,5,2230,7.7102051944325325,0.6355890944498539,-0.3385755608715382,1.3332583646764185,0.9962982747044148,1.25,557.5,1.73912046358283,Mohammed Bin Zayed City,Villa,Unfurnished
78000,1,2,966,6.874198495453294,0.3638222464558342,-0.5879795387548712,0.8446181966312187,1.0480048785486198,1.0,483.0,0.7630233435089949,Al Reem Island,Apartment,Furnished
75000,2,3,1350,7.208600337960199,0.2321428571428571,-0.7649517167103572,0.8584327567605826,0.9962982747044148,1.0,450.0,0.7630233435089949,Eastern Road,Apartment,Unfurnished
150000,3,4,3200,8.071218539969863,0.4742268041237113,-0.0544837530962218,1.451847267383061,0.9962982747044148,1.0,800.0,1.73912046358283,Sas Al Nakhl Village,Villa,Unfurnished
96250,2,4,1800,7.496097345175956,0.189873417721519,-0.2049183569947298,1.2711613404964932,0.9962982747044148,1.3333333333333333,600.0,0.7630233435089949,Corniche Road,Apartment,Unfurnished
85000,3,3,1465,7.290292882446597,0.1191983122362869,-0.5617680883861267,1.2711613404964932,0.9962982747044148,0.75,366.25,0.7630233435089949,Corniche Road,Apartment,Unfurnished
95000,2,3,1615,7.38770923908104,0.3805309734513274,-0.0891050811018514,1.0128873490635075,0.9962982747044148,1.0,538.3333333333334,0.7630233435089949,Al Raha Beach,Apartment,Unfurnished
160000,6,6,10000,9.210440366976515,0.8230282375851996,1.919424875296168,1.3332583646764185,0.9962982747044148,0.8571428571428571,1428.571428571429,1.73912046358283,Mohammed Bin Zayed City,Villa,Unfurnished
350000,5,7,4800,8.476579508530941,0.9980443285528032,0.026885644446083,1.5039820630372145,1.0480048785486198,1.1666666666666667,800.0,1.73912046358283,Madinat Al Riyadh,Villa,Furnished
50000,1,1,1100,7.00397413672268,0.5238095238095238,-0.4259049456734275,0.3943848198900072,0.9962982747044148,0.5,550.0,0.7630233435089949,Khalifa City,Apartment,Unfurnished
70000,3,3,2500,7.824445930877619,0.6390403489640131,-0.0196993975854931,0.3943848198900072,0.9962982747044148,0.75,625.0,0.7630233435089949,Khalifa City,Apartment,Unfurnished
180000,3,4,1662,7.416378479192928,0.8440265486725663,-0.0403984074125937,1.0128873490635075,0.9962982747044148,1.0,415.5,0.7630233435089949,Al Raha Beach,Apartment,Unfurnished
95000,2,4,1485,7.303843225277705,0.7171314741035857,-0.298751045582904,0.5737426331567855,0.9962982747044148,1.3333333333333333,495.0,0.7630233435089949,Al Nahyan,Apartment,Unfurnished
68000,1,2,903,6.806829360392176,0.2167393675027263,-0.6855580867852628,0.8446181966312187,0.9962982747044148,1.0,451.5,0.7630233435089949,Al Reem Island,Apartment,Unfurnished
67000,0,1,950,6.85751406254539,0.2,-0.902649376373868,0.8807936847946949,1.0480048785486198,1.0,950.0,0.7630233435089949,Capital Centre,Apartment,Furnished
55000,2,2,1200,7.0909098220799835,0.2749445676274945,-0.5593232105837679,0.7910142733254536,0.9962982747044148,0.6666666666666666,400.0,0.7630233435089949,Tourist Club Area (Tca),Apartment,Unfurnished
220000,1,2,1078,6.983789965258135,0.5533980582524272,-0.4444134179392935,1.952719277464193,0.9962982747044148,1.0,539.0,0.7630233435089949,The Marina,Apartment,Unfurnished
125000,4,4,5000,8.517393171418904,0.6355890944498539,0.4664001415975153,1.3332583646764185,0.9962982747044148,0.8,1000.0,1.73912046358283,Mohammed Bin Zayed City,Villa,Unfurnished
165000,4,5,2700,7.901377353792616,0.984472049689441,2.056423354855342,0.6391582761423564,0.9962982747044148,1.0,540.0,0.7630233435089949,Hamdan Street,Apartment,Unfurnished
79888,1,2,1070,6.976348070447749,0.6666666666666666,-0.4346093502753119,0.3943848198900072,0.9962982747044148,1.0,535.0,0.7630233435089949,Khalifa City,Apartment,Unfurnished
75000,3,3,2403,7.784889295655098,0.6577708006279435,-0.1386607677385865,0.4866207113209237,0.9962982747044148,0.75,600.75,0.7630233435089949,Al Shamkha,Apartment,Unfurnished
180000,3,5,2600,7.8636512654486515,0.8742953776775648,0.3573076386512686,0.8803427291204609,0.9962982747044148,1.25,650.0,0.7630233435089949,Al Khalidiyah,Apartment,Unfurnished
62000,1,1,808,6.695798917058491,0.0904074702886248,-0.7233764799278192,0.9394332373565368,0.9962982747044148,0.5,404.0,0.7630233435089949,Yas Island,Apartment,Unfurnished
160000,2,3,1260,7.13966033596492,0.5169779286926995,-0.4251993392454762,0.9394332373565368,0.9962982747044148,1.0,420.0,0.7630233435089949,Yas Island,Apartment,Unfurnished
29000,0,1,500,6.2166061010848646,0.1675754271174118,-0.5999930377111138,0.3943848198900072,0.9962982747044148,1.0,500.0,0.7630233435089949,Khalifa City,Apartment,Unfurnished
175000,3,4,1817,7.505492274737424,0.9526990185387132,0.7301052925762916,0.8446181966312187,1.0480048785486198,1.0,454.25,0.7630233435089949,Al Reem Island,Apartment,Furnished
160000,4,6,5437,8.601166625192416,0.8304252998909487,0.8324618129389808,1.7487047064323402,0.9962982747044148,1.2,1087.4,1.73912046358283,Khalifa City,Villa,Unfurnished
110000,2,4,1800,7.496097345175956,0.4892802450229709,0.0278224563936115,1.013489831002807,0.9962982747044148,1.3333333333333333,600.0,0.7630233435089949,Corniche Area,Apartment,Unfurnished
48000,2,2,1300,7.170888478512505,0.300632911392405,-0.6088381613394875,1.3332583646764185,0.9962982747044148,0.6666666666666666,433.3333333333333,1.73912046358283,Mohammed Bin Zayed City,Villa,Unfurnished
